iage;irace;ideathmon;ideathday;isex;ihispanic;istatenum;iinjury
30;0;0;0;0;0;37;0
48;0;0;0;1;0;37;0
42;1;10;22;0;1;37;1
58;0;0;0;0;0;37;0
10;1;10;22;0;1;37;1
62;0;0;0;0;0;37;2
67;1;10;24;0;1;37;1
35;1;10;24;1;1;37;1
49;1;10;25;0;1;37;1
48;0;0;0;0;0;37;2
21;1;4;9;0;1;37;1
99;0;0;0;2;0;37;2
33;0;0;0;0;0;37;0
54;1;5;12;1;1;37;1
40;0;0;0;0;0;37;0
19;1;10;29;0;1;37;1
16;0;0;0;0;0;37;2
10;0;0;0;1;0;37;2
17;1;10;29;1;1;37;1
42;0;0;0;1;0;37;2
7;0;0;0;0;0;37;2
70;1;10;31;0;1;37;1
52;1;10;31;0;1;37;1
19;0;0;0;1;0;37;4
18;1;8;14;0;1;37;1
18;0;0;0;1;0;37;0
16;1;9;4;1;1;37;1
17;0;0;0;1;0;37;0
18;0;0;0;1;0;37;0
74;0;0;0;0;0;37;0
67;1;9;7;1;1;37;1
57;0;0;0;0;0;37;4
35;0;0;0;1;0;37;2
44;0;0;0;0;0;37;2
30;0;0;0;1;0;37;2
48;1;10;25;0;1;37;1
12;0;0;0;0;0;37;2
37;0;0;0;0;0;37;2
60;1;10;27;0;1;37;1
3;0;0;0;1;0;37;0
20;0;0;0;0;0;37;3
70;1;11;10;1;1;37;1
41;0;0;0;0;0;37;4
46;0;0;0;0;0;37;0
45;0;0;0;1;0;37;0
30;1;11;6;0;1;37;1
53;0;0;0;0;0;37;0
67;1;11;10;0;1;37;1
52;0;0;0;0;0;37;2
43;1;10;27;0;1;37;1
22;0;0;0;1;0;37;3
22;0;0;0;0;0;37;0
6;0;0;0;0;0;37;4
48;0;0;0;0;0;37;4
37;1;11;20;1;1;37;1
44;0;0;0;0;0;37;2
46;1;11;3;1;1;37;1
4;0;0;0;0;0;37;0
59;1;11;5;1;1;37;1
18;0;0;0;0;0;37;0
27;0;0;0;0;0;37;0
18;1;11;13;0;1;37;1
54;1;11;13;0;1;37;1
29;0;0;0;0;0;37;0
1;0;0;0;0;0;37;4
4;0;0;0;1;0;37;4
25;0;0;0;0;0;37;4
31;0;0;0;1;0;37;0
7;1;11;10;1;1;37;1
42;0;0;0;0;0;37;0
60;1;11;15;1;1;37;1
72;1;11;15;0;1;37;1
63;0;0;0;1;0;37;4
89;1;11;17;0;1;37;1
62;0;0;0;0;0;37;4
66;1;11;16;0;1;37;1
59;0;0;0;0;0;37;3
16;0;0;0;0;0;37;4
37;1;11;17;1;1;37;1
15;0;0;0;1;0;37;4
37;1;11;17;1;1;37;1
18;0;0;0;1;0;37;0
18;1;11;18;0;1;37;1
49;0;0;0;0;0;37;0
18;0;0;0;0;0;37;0
17;0;0;0;0;0;37;0
19;1;11;21;1;4;37;1
39;1;11;23;0;1;37;1
36;0;0;0;0;0;37;4
62;5;11;24;0;1;37;1
29;0;0;0;1;0;37;0
68;1;11;30;1;1;37;1
62;0;0;0;0;0;37;2
27;1;11;30;1;1;37;1
79;0;0;0;1;0;37;2
73;1;11;23;0;1;37;1
19;0;0;0;0;0;37;3
24;1;11;21;1;1;37;1
22;0;0;0;0;0;37;0
77;0;0;0;0;0;37;2
46;1;11;26;0;1;37;1
49;0;0;0;1;0;37;2
45;5;8;29;1;1;37;1
27;1;9;24;0;1;37;1
33;1;10;6;0;1;37;1
71;0;0;0;0;0;37;2
62;1;11;1;1;1;37;1
29;0;0;0;1;0;37;4
47;1;10;7;0;1;37;1
83;1;10;13;0;1;37;1
89;0;0;0;0;0;37;4
75;0;0;0;1;0;37;0
85;1;11;27;1;1;37;1
61;0;0;0;1;0;37;0
39;1;10;14;0;1;37;1
51;0;0;0;1;0;37;0
21;1;11;27;1;1;37;1
56;0;0;0;0;0;37;0
32;1;11;20;0;1;37;1
19;1;11;27;0;4;37;1
17;1;11;27;1;1;37;1
19;0;0;0;0;0;37;4
17;1;11;27;1;1;37;1
17;0;0;0;0;0;37;2
51;0;0;0;0;0;37;2
50;1;11;28;0;1;37;1
46;0;0;0;0;0;37;4
90;1;12;2;0;1;37;1
90;1;11;28;1;1;37;1
53;1;11;29;0;1;37;1
31;1;12;2;0;1;37;1
59;0;0;0;0;0;37;2
34;1;12;2;0;1;37;1
19;0;0;0;1;0;37;4
34;1;10;23;1;1;37;1
4;0;0;0;1;0;37;0
28;1;10;23;1;1;37;1
30;0;0;0;1;0;37;0
46;1;10;23;1;1;37;1
62;1;12;2;0;1;37;1
14;0;0;0;0;0;37;0
26;1;12;2;0;1;37;1
21;1;12;2;1;1;37;1
40;0;0;0;0;0;37;2
22;0;0;0;0;0;37;0
25;1;12;4;1;1;37;1
50;0;0;0;1;0;37;4
55;1;12;6;1;1;37;1
24;1;12;6;0;4;37;1
38;1;12;6;0;4;37;1
41;0;0;0;0;0;37;2
20;1;12;10;0;4;37;1
23;1;12;6;0;1;37;1
53;1;12;14;1;1;37;1
62;0;0;0;0;0;37;2
32;1;12;17;0;1;37;1
73;1;12;16;0;1;37;1
62;0;0;0;1;0;37;2
78;1;12;17;0;1;37;1
16;1;12;18;1;1;37;1
9;0;0;0;1;0;37;0
16;0;0;0;0;0;37;4
26;0;0;0;0;0;37;4
33;0;0;0;1;0;37;4
7;0;0;0;0;0;37;0
8;0;0;0;1;0;37;4
62;0;0;0;0;0;37;2
30;1;12;18;1;1;37;1
26;5;12;7;0;1;37;1
52;0;0;0;0;0;37;2
17;0;0;0;0;0;37;0
17;0;0;0;0;0;37;4
17;1;12;10;1;1;37;1
26;0;0;0;0;0;37;2
45;1;12;11;1;1;37;1
48;0;0;0;0;0;37;2
43;1;12;13;0;1;37;1
50;0;0;0;0;0;37;4
37;1;12;19;0;1;37;1
67;1;12;20;0;1;37;1
53;0;0;0;0;0;37;2
51;0;0;0;1;0;37;4
75;1;12;20;0;1;37;1
72;1;12;20;1;1;37;1
77;1;12;25;0;1;37;1
27;0;0;0;1;0;37;2
31;0;0;0;1;0;37;2
37;0;0;0;1;0;37;2
58;13;12;28;1;1;37;1
38;0;0;0;0;0;37;2
42;0;0;0;1;0;37;2
48;2;12;29;0;1;37;1
74;1;12;10;0;1;37;1
36;2;12;26;0;1;37;1
28;0;0;0;0;0;37;4
37;1;12;26;1;1;37;1
21;0;0;0;1;0;37;3
62;1;12;27;1;1;37;1
66;1;12;27;0;1;37;1
57;1;12;30;0;1;37;1
41;0;0;0;0;0;37;4
44;1;11;7;0;1;37;1
20;0;0;0;0;0;37;2
21;0;0;0;0;0;37;2
82;0;0;0;1;0;37;4
20;0;0;0;0;0;37;4
88;1;12;16;0;1;37;1
18;0;0;0;0;0;37;2
23;1;12;14;0;1;37;1
43;0;0;0;1;0;37;2
8;1;9;1;0;1;37;1
53;1;11;3;0;1;37;1
42;0;0;0;0;0;37;2
6;0;0;0;0;0;37;0
44;1;12;4;1;1;37;1
48;0;0;0;0;0;37;0
82;0;0;0;0;0;37;0
18;0;0;0;0;0;37;2
20;0;0;0;1;0;37;2
19;1;6;26;1;1;37;1
17;0;0;0;1;0;37;2
45;0;0;0;1;0;37;4
44;1;11;18;0;4;37;1
52;1;11;20;0;1;37;1
53;0;0;0;0;0;37;3
46;0;0;0;0;0;37;0
55;0;0;0;0;0;37;2
42;1;11;11;0;1;37;1
50;0;0;0;0;0;37;4
67;1;11;10;0;1;37;1
56;1;11;30;0;1;37;1
31;1;11;6;0;1;37;1
31;0;0;0;0;0;37;0
57;1;12;21;1;1;37;1
47;0;0;0;0;0;37;2
54;1;9;9;0;1;37;1
53;0;0;0;1;0;37;0
17;1;4;7;0;1;37;1
77;1;8;15;0;1;37;1
24;0;0;0;0;0;37;0
21;1;12;4;1;1;37;1
30;0;0;0;0;0;37;4
32;1;12;16;0;1;37;1
33;5;10;28;0;1;37;1
21;0;0;0;0;0;37;4
21;1;9;23;0;1;37;1
59;10;10;15;0;1;37;1
84;1;12;1;0;1;37;1
30;0;0;0;0;0;37;2
14;0;0;0;0;0;37;2
46;5;8;27;0;1;37;1
19;0;0;0;1;0;37;4
52;0;0;0;0;0;37;0
17;1;8;30;0;1;37;1
31;1;11;2;0;1;37;1
45;0;0;0;0;0;37;4
35;1;11;2;1;1;37;1
99;0;0;0;0;0;37;4
46;5;9;15;0;1;37;1
99;0;0;0;2;0;37;5
99;0;0;0;2;0;37;5
78;1;12;23;0;1;37;1
56;0;0;0;2;0;37;5
24;3;4;6;0;2;38;1
18;0;0;0;0;0;38;6
27;3;4;16;1;2;38;1
43;0;0;0;0;0;38;2
23;3;4;4;1;2;38;1
43;3;3;4;1;2;38;1
22;0;0;0;0;0;38;2
20;0;0;0;1;0;38;2
45;3;3;25;1;2;38;1
36;0;0;0;1;0;38;0
31;3;3;11;0;2;38;1
45;3;3;9;0;2;38;1
50;3;3;10;1;2;38;1
45;0;0;0;1;0;38;2
39;3;2;17;0;2;38;1
16;0;0;0;0;0;38;2
16;3;1;19;0;2;38;1
58;0;0;0;0;0;38;2
18;0;0;0;0;0;38;2
46;3;3;18;0;2;38;1
24;0;0;0;0;0;38;0
48;0;0;0;0;0;38;0
36;0;0;0;0;0;38;3
57;0;0;0;1;0;38;2
37;0;0;0;0;0;38;0
42;3;3;5;0;2;38;1
81;0;0;0;0;0;38;6
90;3;3;2;1;2;38;1
27;3;3;24;1;2;38;1
36;3;1;18;0;2;38;1
67;3;1;18;0;2;38;1
82;3;3;24;1;2;38;1
58;3;3;15;0;2;38;1
8;0;0;0;0;0;38;4
41;0;0;0;0;0;38;2
51;0;0;0;0;0;38;0
78;3;2;15;0;2;38;1
73;3;2;24;1;2;38;1
68;0;0;0;0;0;38;4
39;0;0;0;0;0;38;4
17;3;2;11;0;2;38;1
17;3;2;11;0;2;38;1
38;3;2;10;1;2;38;1
17;0;0;0;0;0;38;3
16;0;0;0;0;0;38;4
79;0;0;0;0;0;38;0
84;3;2;6;1;2;38;1
23;0;0;0;0;0;38;3
31;3;2;21;0;2;38;1
80;3;2;15;1;2;38;1
58;0;0;0;1;0;38;0
59;0;0;0;0;0;38;2
78;3;2;26;0;2;38;1
25;0;0;0;0;0;38;2
83;3;2;12;0;2;38;1
54;0;0;0;0;0;38;2
44;3;2;18;1;2;38;1
41;0;0;0;0;0;38;2
22;3;2;15;0;2;38;1
72;3;2;25;1;2;38;1
39;0;0;0;0;0;38;2
74;3;2;16;0;2;38;1
22;3;2;19;0;2;38;1
22;0;0;0;0;0;38;4
33;3;2;7;0;2;38;1
59;3;1;11;0;2;38;1
77;3;1;21;1;2;38;1
44;0;0;0;1;0;38;4
41;3;1;5;1;2;38;1
31;0;0;0;0;0;38;2
39;0;0;0;1;0;38;2
39;3;1;16;0;2;38;1
25;3;1;14;0;2;38;1
51;0;0;0;0;0;38;4
28;3;1;19;1;2;38;1
2;0;0;0;0;0;38;3
44;3;1;20;0;2;38;1
33;3;2;2;0;2;38;1
29;3;2;5;0;2;38;1
85;3;1;9;1;2;38;1
62;0;0;0;1;0;38;3
18;0;0;0;0;0;38;2
18;0;0;0;0;0;38;3
62;0;0;0;1;0;38;3
79;0;0;0;0;0;38;0
71;3;4;6;1;2;38;1
23;0;0;0;1;0;38;0
35;0;0;0;1;0;38;0
19;3;4;4;0;2;38;1
56;0;0;0;0;0;38;2
44;0;0;0;1;0;38;2
46;3;3;24;0;2;38;1
35;0;0;0;1;0;38;3
80;3;3;4;1;2;38;1
23;0;0;0;1;0;38;0
1;0;0;0;1;0;38;3
2;0;0;0;1;0;38;0
22;0;0;0;0;0;38;0
45;0;0;0;0;0;38;3
69;3;2;18;1;2;38;1
73;0;0;0;0;0;38;6
45;0;0;0;0;0;38;2
39;3;3;22;0;2;38;1
22;0;0;0;0;0;38;4
25;0;0;0;1;0;38;0
29;3;4;2;1;2;38;1
23;0;0;0;0;0;38;0
35;0;0;0;1;0;38;6
28;0;0;0;1;0;38;6
41;0;0;0;0;0;38;3
19;0;0;0;0;0;38;6
21;3;2;21;0;2;38;1
58;3;1;19;0;2;38;1
46;0;0;0;0;0;38;2
36;0;0;0;1;0;38;2
35;3;1;1;0;2;38;1
66;0;0;0;1;0;38;3
57;3;4;15;1;2;38;1
86;3;4;15;0;2;38;1
59;0;0;0;1;0;38;3
47;3;4;24;1;2;38;1
16;3;4;8;0;2;38;1
19;3;4;8;0;2;38;1
49;3;3;2;0;2;38;1
43;0;0;0;0;0;38;3
49;0;0;0;0;0;38;4
38;0;0;0;0;0;38;2
58;3;3;16;0;2;38;1
43;0;0;0;0;0;38;2
63;3;3;4;1;2;38;1
38;0;0;0;0;0;38;2
37;0;0;0;1;0;38;2
32;0;0;0;0;0;38;0
70;3;3;8;0;2;38;1
51;0;0;0;0;0;38;2
50;0;0;0;0;0;38;4
42;3;3;20;0;2;38;1
30;0;0;0;0;0;38;2
42;3;3;13;0;2;38;1
45;3;3;19;1;2;38;1
17;3;3;16;1;2;38;1
70;0;0;0;0;0;38;2
26;0;0;0;0;0;38;6
28;3;3;17;0;2;38;1
33;3;3;3;1;2;38;1
6;0;0;0;0;0;38;0
52;0;0;0;0;0;38;3
39;0;0;0;0;0;38;2
19;0;0;0;0;0;38;4
19;0;0;0;1;0;38;0
51;3;3;21;0;2;38;1
20;0;0;0;0;0;38;4
21;0;0;0;0;0;38;4
21;3;4;15;0;2;38;1
62;3;3;8;1;2;38;1
22;0;0;0;0;0;38;6
22;0;0;0;0;0;38;6
22;3;1;22;1;2;38;1
21;0;0;0;1;0;38;0
21;0;0;0;0;0;38;6
49;3;1;22;0;2;38;1
37;0;0;0;0;0;38;3
76;3;1;24;0;2;38;1
55;0;0;0;0;0;38;2
54;0;0;0;1;0;38;4
6;3;3;16;0;2;38;1
58;0;0;0;1;0;38;2
80;3;1;1;0;2;38;1
16;0;0;0;0;0;38;2
14;0;0;0;1;0;38;2
21;3;2;20;0;2;38;1
38;3;1;31;0;2;38;1
18;3;3;14;0;2;38;1
68;3;1;30;0;2;38;1
99;0;0;0;2;0;38;5
35;0;0;0;0;0;38;6
55;3;2;24;0;2;38;1
33;3;1;29;0;2;38;1
38;3;1;3;0;2;38;1
21;0;0;0;0;0;38;4
20;3;3;23;0;2;38;1
46;0;0;0;0;0;38;4
55;0;0;0;1;0;38;3
77;0;0;0;1;0;38;3
34;3;3;11;0;2;38;1
53;3;1;27;0;2;38;1
39;0;0;0;0;0;38;2
45;3;2;14;0;2;38;1
62;3;3;26;0;2;38;1
57;0;0;0;0;0;38;0
14;0;0;0;0;0;38;0
41;3;3;12;0;2;38;1
20;3;3;17;0;2;38;1
26;0;0;0;0;0;38;3
24;0;0;0;1;0;38;2
26;0;0;0;0;0;38;2
18;3;13;99;0;2;38;1
99;0;0;0;0;0;38;2
58;0;0;0;0;0;38;2
26;3;6;8;0;2;38;1
25;3;6;6;1;2;38;1
57;0;0;0;0;0;38;3
35;3;5;29;0;2;38;1
22;0;0;0;1;0;38;2
17;0;0;0;1;0;38;2
82;3;2;16;0;2;38;1
34;0;0;0;0;0;38;2
37;0;0;0;1;0;38;2
4;0;0;0;0;0;38;2
14;0;0;0;1;0;38;2
11;0;0;0;0;0;38;2
10;0;0;0;1;0;38;2
28;3;2;24;1;2;38;1
2;0;0;0;0;0;38;2
24;0;0;0;0;0;38;2
23;3;1;30;0;2;38;1
42;3;1;23;0;2;38;1
46;0;0;0;0;0;38;3
30;3;4;30;0;2;38;1
39;3;1;7;0;2;38;1
43;0;0;0;1;0;38;2
43;0;0;0;0;0;38;2
49;0;0;0;0;0;38;2
26;3;4;11;0;2;38;1
18;3;5;15;0;2;38;1
38;0;0;0;0;0;38;3
68;3;5;8;0;2;38;1
85;3;3;25;1;2;38;1
57;0;0;0;0;0;38;2
19;3;6;12;1;2;38;1
30;3;3;18;0;2;38;1
43;3;5;20;1;2;38;1
31;0;0;0;0;0;38;2
52;3;3;24;1;2;38;1
31;0;0;0;0;0;38;2
47;3;6;15;0;2;38;1
55;3;6;26;1;2;38;1
22;3;4;30;0;2;38;1
37;3;4;13;1;2;38;1
68;0;0;0;0;0;38;0
66;0;0;0;1;0;38;0
8;0;0;0;1;0;38;0
61;3;3;12;0;2;38;1
23;3;3;5;0;2;38;1
42;3;6;10;1;2;38;1
53;0;0;0;1;0;38;3
16;0;0;0;1;0;38;3
65;0;0;0;1;0;38;3
69;3;2;10;1;2;38;1
30;3;1;15;1;2;38;1
9;0;0;0;0;0;38;2
3;0;0;0;1;0;38;2
21;3;4;28;0;2;38;1
21;0;0;0;0;0;38;4
23;3;4;28;0;2;38;1
26;0;0;0;0;0;38;0
1;3;2;4;0;2;38;1
20;0;0;0;1;0;38;2
27;3;1;16;0;2;38;1
22;0;0;0;0;0;38;4
22;0;0;0;0;0;38;4
21;3;1;22;1;2;38;1
30;3;2;1;0;2;38;1
20;3;1;21;0;2;38;1
99;0;0;0;0;0;38;4
57;0;0;0;0;0;38;4
17;0;0;0;0;0;38;2
58;3;1;3;0;2;38;1
63;0;0;0;0;0;38;0
55;0;0;0;0;0;38;3
80;3;1;17;0;2;38;1
34;0;0;0;0;0;38;4
24;0;0;0;0;0;38;4
28;3;1;26;0;2;38;1
56;3;1;18;0;2;38;1
42;3;1;18;0;2;38;1
28;0;0;0;1;0;38;4
43;3;1;13;1;2;38;1
34;3;1;17;1;2;38;1
15;0;0;0;0;0;38;2
14;0;0;0;0;0;38;2
14;0;0;0;0;0;38;2
40;0;0;0;1;0;38;4
71;3;1;21;1;2;38;1
69;0;0;0;0;0;38;4
49;0;0;0;0;0;38;3
44;0;0;0;0;0;38;2
19;3;1;20;0;2;38;1
43;0;0;0;0;0;38;4
25;0;0;0;0;0;38;2
55;3;1;21;0;2;38;1
35;3;1;14;0;2;38;1
29;0;0;0;0;0;38;2
72;0;0;0;0;0;38;3
65;0;0;0;1;0;38;3
62;0;0;0;1;0;38;3
23;0;0;0;1;0;38;3
24;0;0;0;0;0;38;3
50;0;0;0;0;0;38;3
49;0;0;0;1;0;38;0
42;0;0;0;0;0;38;3
6;0;0;0;0;0;38;3
35;0;0;0;0;0;38;3
3;0;0;0;1;0;38;3
35;0;0;0;0;0;38;3
33;0;0;0;1;0;38;3
9;0;0;0;0;0;38;3
41;0;0;0;0;0;38;3
7;0;0;0;1;0;38;3
36;0;0;0;1;0;38;3
42;0;0;0;1;0;38;3
51;0;0;0;0;0;38;3
51;0;0;0;0;0;38;3
37;3;5;28;0;2;38;1
29;0;0;0;0;0;38;6
23;3;1;15;1;2;38;1
23;3;6;4;0;2;38;1
18;3;6;4;1;2;38;1
38;0;0;0;0;0;38;2
20;0;0;0;0;0;38;4
48;3;1;27;1;2;38;1
39;0;0;0;0;0;38;3
65;3;3;17;0;2;38;1
35;0;0;0;0;0;38;2
66;3;2;17;0;2;38;1
35;0;0;0;0;0;38;6
78;3;2;24;0;2;38;1
76;0;0;0;1;0;38;0
33;0;0;0;0;0;38;4
57;3;2;24;1;2;38;1
50;0;0;0;0;0;38;3
33;3;2;12;1;2;38;1
56;0;0;0;0;0;38;2
55;0;0;0;1;0;38;2
16;0;0;0;0;0;38;2
42;3;3;22;0;2;38;1
41;3;1;10;0;2;38;1
30;0;0;0;0;0;38;3
20;3;1;25;1;2;38;1
31;0;0;0;0;0;38;2
76;0;0;0;1;0;38;0
90;3;4;10;1;2;38;1
55;0;0;0;1;0;38;3
14;0;0;0;0;0;38;4
47;3;4;6;0;2;38;1
38;3;2;24;0;2;38;1
19;3;4;15;0;2;38;1
57;3;1;8;0;2;38;1
23;3;2;3;1;2;38;1
24;0;0;0;0;0;38;2
20;0;0;0;0;0;38;2
37;3;5;17;1;2;38;1
60;0;0;0;0;0;38;2
83;3;3;22;0;2;38;1
73;0;0;0;1;0;38;3
33;3;4;25;0;2;38;1
32;0;0;0;0;0;38;2
80;3;1;23;0;2;38;1
81;0;0;0;0;0;38;2
50;0;0;0;0;0;38;4
47;3;1;5;0;2;38;1
42;3;5;11;0;2;38;1
89;3;3;7;0;2;38;1
60;0;0;0;0;0;38;0
17;3;3;6;0;2;38;1
99;0;0;0;0;0;38;5
99;0;0;0;0;0;38;5
17;3;3;8;0;2;38;1
37;3;4;9;1;2;38;1
17;0;0;0;0;0;38;3
14;0;0;0;1;0;38;3
9;0;0;0;0;0;38;3
14;0;0;0;1;0;38;3
57;3;3;14;1;2;38;1
49;3;2;1;1;2;38;1
36;0;0;0;0;0;38;2
60;3;2;4;1;2;38;1
44;0;0;0;0;0;38;2
49;3;1;22;0;2;38;1
20;3;4;11;0;2;38;1
21;3;4;11;1;2;38;1
35;3;3;24;0;2;38;1
99;0;0;0;2;0;38;2
25;3;1;29;0;2;38;1
35;0;0;0;0;0;38;2
18;0;0;0;0;0;38;2
17;0;0;0;1;0;38;2
20;0;0;0;0;0;38;4
19;3;1;16;1;2;38;1
69;3;1;31;0;2;38;1
61;0;0;0;1;0;38;2
66;3;4;12;0;2;38;1
19;0;0;0;1;0;38;4
73;0;0;0;0;0;38;4
59;3;1;17;0;2;38;1
41;3;5;8;0;2;38;1
63;0;0;0;0;0;38;2
40;0;0;0;0;0;38;3
45;3;3;31;1;2;38;1
40;0;0;0;0;0;38;6
26;0;0;0;0;0;38;6
0;3;3;3;1;2;38;1
2;0;0;0;0;0;38;6
73;3;1;8;0;2;38;1
40;3;1;19;1;2;38;1
34;0;0;0;0;0;38;2
31;0;0;0;0;0;38;2
83;3;1;25;1;2;38;1
67;0;0;0;1;0;38;2
81;3;1;4;1;2;38;1
51;0;0;0;0;0;38;3
19;3;4;16;0;2;38;1
24;3;4;1;0;2;38;1
23;3;4;23;0;2;38;1
18;0;0;0;0;0;38;3
19;3;3;2;0;2;38;1
19;0;0;0;0;0;38;3
26;0;0;0;0;0;38;2
54;0;0;0;1;0;38;0
53;0;0;0;1;0;38;0
19;0;0;0;1;0;38;2
44;0;0;0;1;0;38;3
48;0;0;0;0;0;38;4
55;3;1;1;0;2;38;1
26;0;0;0;0;0;38;2
24;3;4;6;0;2;38;1
55;3;3;23;0;2;38;1
37;0;0;0;0;0;38;2
69;3;3;13;1;2;38;1
92;3;3;13;1;2;38;1
40;3;3;28;1;2;38;1
51;0;0;0;1;0;38;4
47;0;0;0;0;0;38;4
12;0;0;0;1;0;38;3
35;0;0;0;0;0;38;4
18;0;0;0;0;0;38;4
22;3;2;1;0;2;38;1
51;0;0;0;1;0;38;2
16;0;0;0;0;0;38;2
22;3;2;27;0;2;38;1
71;3;2;11;0;2;38;1
69;3;2;14;0;2;38;1
34;0;0;0;1;0;38;3
40;0;0;0;0;0;38;3
3;3;2;17;0;2;38;1
38;0;0;0;0;0;38;2
24;0;0;0;0;0;38;2
8;0;0;0;0;0;38;2
11;0;0;0;0;0;38;2
20;0;0;0;1;0;38;4
2;3;2;25;0;2;38;1
52;0;0;0;0;0;38;2
18;3;2;10;1;2;38;1
58;0;0;0;0;0;38;3
23;3;2;15;0;2;38;1
18;3;2;4;1;2;38;1
16;0;0;0;0;0;38;4
18;3;2;20;0;2;38;1
17;0;0;0;0;0;38;4
33;3;2;7;0;2;38;1
34;0;0;0;0;0;38;3
18;0;0;0;1;0;38;0
24;3;2;20;1;2;38;1
43;3;2;1;0;2;38;1
40;3;2;19;0;2;38;1
73;0;0;0;1;0;38;2
47;3;2;21;0;2;38;1
13;0;0;0;0;0;38;4
52;3;2;8;0;2;38;1
37;3;2;8;0;2;38;1
39;0;0;0;0;0;38;2
49;0;0;0;1;0;38;0
50;3;2;21;0;2;38;1
39;3;1;22;0;2;38;1
47;0;0;0;0;0;38;2
39;0;0;0;0;0;38;2
66;3;1;1;0;2;38;1
23;0;0;0;0;0;38;3
23;3;1;17;0;2;38;1
54;0;0;0;0;0;38;2
34;3;1;22;1;2;38;1
9;0;0;0;1;0;38;4
47;0;0;0;0;0;38;4
85;3;1;11;0;2;38;1
84;0;0;0;1;0;38;3
68;3;1;19;0;2;38;1
48;0;0;0;1;0;38;3
38;0;0;0;1;0;38;4
75;3;2;10;1;2;38;1
66;0;0;0;1;0;38;0
10;0;0;0;1;0;38;2
26;3;5;21;0;2;38;1
27;0;0;0;0;0;38;4
24;3;5;21;1;2;38;1
44;0;0;0;1;0;38;3
46;0;0;0;1;0;38;4
13;3;2;4;0;2;38;1
15;0;0;0;1;0;38;0
59;0;0;0;0;0;38;5
89;3;2;5;1;2;38;1
24;0;0;0;0;0;38;4
76;0;0;0;0;0;38;4
81;3;4;16;1;2;38;1
21;3;4;26;1;2;38;1
43;0;0;0;1;0;38;2
24;0;0;0;0;0;38;0
33;3;4;29;1;2;38;1
41;0;0;0;0;0;38;4
26;3;6;19;0;2;38;1
16;0;0;0;0;0;38;4
16;0;0;0;1;0;38;0
19;0;0;0;0;0;38;0
18;0;0;0;1;0;38;0
17;3;7;2;0;2;38;1
41;0;0;0;0;0;38;2
40;0;0;0;1;0;38;3
58;3;7;5;0;2;38;1
56;0;0;0;1;0;38;4
56;0;0;0;1;0;38;3
18;0;0;0;1;0;38;3
13;0;0;0;1;0;38;3
29;0;0;0;1;0;38;3
65;3;7;17;0;2;38;1
37;0;0;0;0;0;38;4
42;3;7;24;0;2;38;1
36;3;8;11;0;2;38;1
35;0;0;0;0;0;38;2
17;0;0;0;0;0;38;2
17;3;2;25;0;2;38;1
18;3;5;22;0;2;38;1
17;3;5;22;0;2;38;1
24;3;6;16;0;2;38;1
42;0;0;0;1;0;38;4
50;0;0;0;0;0;38;0
43;0;0;0;0;0;38;2
62;0;0;0;0;0;38;0
61;3;4;22;1;2;38;1
44;3;4;6;0;2;38;1
57;3;3;17;1;2;38;1
41;3;4;18;0;2;38;1
51;0;0;0;0;0;38;2
39;3;1;7;0;2;38;1
99;0;0;0;2;0;38;5
99;0;0;0;2;0;38;5
34;3;4;3;0;2;38;1
30;0;0;0;0;0;38;0
37;3;4;3;1;2;38;1
56;3;4;3;1;2;38;1
21;3;2;8;0;2;38;1
34;3;6;5;1;2;38;1
9;0;0;0;1;0;38;3
5;0;0;0;0;0;38;3
16;0;0;0;1;0;38;2
15;0;0;0;1;0;38;2
25;0;0;0;0;0;38;2
64;3;7;4;0;2;38;1
99;0;0;0;2;0;38;5
20;3;1;20;0;2;38;1
34;0;0;0;1;0;38;2
46;3;4;26;0;2;38;1
99;0;0;0;0;0;38;0
41;3;5;27;0;2;38;1
74;3;5;27;1;2;38;1
74;3;5;27;0;2;38;1
49;3;4;25;0;2;38;1
40;3;4;9;1;2;38;1
38;0;0;0;0;0;38;2
18;3;4;29;1;2;38;1
2;3;4;29;1;2;38;1
45;0;0;0;0;0;38;2
35;0;0;0;0;0;38;0
81;3;2;8;0;2;38;1
60;0;0;0;0;0;38;3
24;3;5;2;0;2;38;1
29;0;0;0;0;0;38;3
30;0;0;0;1;0;38;3
6;0;0;0;1;0;38;5
5;0;0;0;1;0;38;5
35;3;4;22;0;2;38;1
47;3;3;11;0;2;38;1
36;0;0;0;1;0;38;3
8;0;0;0;1;0;38;3
35;3;2;21;0;2;38;1
36;3;1;23;0;2;38;1
35;0;0;0;0;0;38;4
39;3;1;12;0;2;38;1
24;3;2;22;0;2;38;1
24;0;0;0;0;0;38;4
44;0;0;0;0;0;38;4
23;3;4;28;0;2;38;1
24;0;0;0;0;0;38;0
83;0;0;0;1;0;38;6
89;3;4;9;1;2;38;1
42;0;0;0;0;0;38;2
41;0;0;0;1;0;38;2
38;3;1;26;1;2;38;1
24;0;0;0;0;0;38;4
68;3;5;9;0;2;38;1
52;0;0;0;0;0;38;3
50;3;3;13;0;2;38;1
63;0;0;0;0;0;38;2
26;0;0;0;0;0;38;4
25;3;6;19;1;2;38;1
29;3;2;11;0;2;38;1
23;0;0;0;0;0;38;6
56;3;1;1;0;2;38;1
89;3;1;15;1;2;38;1
85;3;1;18;0;2;38;1
78;0;0;0;1;0;38;4
