ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
49505;32;1;3000;5;46;3;10
91604;60;0;6000;0;20;1;20
90814;64;1;2000;0;152;23;3
95472;80;1;7000;0;133;12;5
50451;63;0;3000;12;82;7;5
98003;40;1;2000;10;100;11;5
95604;50;1;6000;0;45;4;6
29210;67;0;5000;15;30;2;10
32209;68;1;2000;1;171;9;5
38555;68;0;7000;27;50;4;5
32608;24;0;1000;1;120;13;5
78758;61;1;5000;8;62;6;5
91206;53;1;4000;0;50;4;5
85711;85;0;2000;19;1052;21;10
62221;60;1;6000;6;149;11;5
95624;55;1;6000;0;157;10;5
46504;72;3;2000;2;89;10;5
63366;58;1;5000;7;25;2;10
62205;85;1;1000;6;84;7;3
36301;77;1;5000;13;40;4;10
94080;57;0;6000;0;108;8;10
32763;71;1;1000;1;104;10;5
92019;45;1;7000;0;188;15;5
60632;75;1;2000;6;85;18;2
29223;71;0;5000;15;93;20;3
90245;68;1;3000;0;26;2;6
46151;66;0;2000;2;184;11;5
78229;82;0;3000;8;25;1;25
60013;43;0;4000;6;25;2;10
29924;36;1;3000;15;79;15;3
91932;62;0;3000;0;66;11;3
37928;76;0;7000;27;102;7;3
30721;74;1;2000;14;70;4;15
95252;59;0;2000;0;20;1;20
80030;58;0;1000;30;62;4;10
95819;41;0;7000;0;254;24;3
95758;60;1;6000;0;67;8;6
90248;78;1;6000;0;25;2;10
32828;30;0;5000;1;26;2;10
48127;26;1;6000;5;20;1;20
89120;48;1;5000;20;25;2;5
97524;72;0;2000;18;63;15;2
42701;42;0;5000;17;155;8;15
33463;80;0;5000;1;67;10;2
75010;40;0;6000;8;40;2;15
75217;82;1;4000;8;99;6;10
77539;59;0;5000;8;128;10;11
74006;43;0;7000;22;72;5;10
48433;58;1;5000;5;56;6;5
79760;60;1;2000;8;63;5;5
80210;88;1;1000;30;104;9;5
60406;60;1;4000;6;54;4;10
53132;36;1;4000;11;55;2;25
67301;58;0;3000;24;64;16;2
83401;90;1;2000;34;104;18;3
33486;61;1;5000;1;102;13;3
98467;65;1;2000;10;55;2;25
58501;49;0;5000;32;51;15;2
78066;58;1;5000;8;139;16;5
58103;67;0;3000;32;137;18;2
46767;53;0;4000;2;119;8;10
76710;89;1;5000;8;77;8;5
29150;78;0;7000;15;104;17;3
60048;45;1;7000;6;111;15;3
53177;66;0;2000;11;112;15;5
94611;69;1;7000;0;77;11;3
98208;66;0;7000;10;64;3;10
36575;62;1;4000;13;50;2;20
34482;64;1;2000;1;45;2;20
54130;67;1;2000;11;104;12;5
94010;50;1;6000;0;45;2;20
33549;73;0;2000;1;100;17;3
30078;28;0;7000;14;99;10;5
33624;51;1;5000;1;82;6;3
78216;66;0;5000;8;241;21;3
31087;67;1;1000;14;25;1;25
27609;76;1;1000;9;35;2;15
50036;63;0;4000;12;198;19;5
30080;46;1;6000;14;150;2;50
33922;36;1;2000;1;153;12;5
29730;63;1;1000;15;35;3;5
77036;69;1;6000;8;118;14;3
56001;50;0;4000;3;20;1;20
27587;73;1;1000;9;95;8;5
37209;73;1;2000;27;163;14;1
51104;49;0;4000;12;236;19;3
92807;48;1;4000;0;148;12;5
94941;52;0;7000;0;120;4;25
92544;69;0;3000;0;30;3;10
95321;64;1;3000;0;15;1;15
60148;71;0;1000;6;225;28;3
54847;84;0;2000;11;127;11;5
84631;71;0;4000;4;132;18;3
98632;43;0;4000;10;138;16;5
85710;87;1;1000;19;142;30;3
30040;47;1;5000;14;89;6;5
92262;56;1;4000;0;182;17;3
61554;39;0;4000;6;224;9;15
55734;78;0;5000;3;79;20;3
46410;85;0;5000;2;112;11;10
68661;22;1;5000;33;57;4;5
61114;60;1;7000;6;49;6;5
48730;46;1;5000;5;20;1;20
33703;82;0;2000;1;91;18;2
70118;74;0;4000;21;203;12;10
28334;81;1;5000;9;40;3;10
34461;89;0;1000;1;140;12;10
33776;76;1;6000;1;40;3;10
48009;69;1;4000;5;37;3;10
75231;42;1;3000;8;43;1;43
78211;46;1;4000;8;209;23;5
74114;89;1;1000;22;187;54;2
30117;24;0;4000;14;45;3;15
55124;88;1;1000;3;98;31;2
85033;55;1;7000;19;233;20;5
40214;87;3;1000;17;110;7;10
83338;85;1;1000;34;93;26;2
30318;89;1;6000;14;103;17;2
48615;88;1;2000;5;76;4;10
77377;61;1;5000;8;165;16;5
55376;38;0;3000;3;85;5;10
27608;62;0;1000;9;15;1;15
53545;85;0;7000;11;360;9;10
83702;77;1;1000;34;106;19;5
73505;47;0;5000;22;33;6;3
46013;59;0;4000;2;20;1;20
63114;46;1;6000;7;137;11;10
90630;57;0;5000;0;121;8;10
70460;52;1;7000;21;20;1;20
76905;70;1;5000;8;94;16;3
60561;80;0;6000;6;192;18;3
91304;36;1;4000;0;23;1;23
63011;90;1;2000;7;120;10;5
73501;68;1;2000;22;64;5;10
78244;50;0;5000;8;462;37;2
95670;50;1;2000;0;20;1;0
71463;82;0;4000;21;138;12;10
97537;52;0;3000;18;32;2;15
68801;75;0;2000;33;140;15;3
28645;75;1;2000;9;217;29;3
64130;80;1;1000;7;83;5;15
70121;27;1;3000;21;105;9;5
91326;45;0;7000;0;216;6;25
94121;40;1;7000;0;91;11;4
90703;52;1;7000;0;116;16;3
49424;48;0;5000;5;26;2;10
29657;49;0;6000;15;136;26;3
78741;40;1;2000;8;59;13;3
92119;73;1;4000;0;147;13;5
61523;53;0;5000;6;33;3;5
49630;29;0;4000;5;95;4;20
85933;93;0;1000;19;142;12;5
95825;73;0;2000;0;201;28;3
49267;77;0;6000;5;56;19;1
53151;68;0;5000;11;292;22;4
63401;54;0;5000;7;47;4;5
55803;60;1;4000;3;69;9;5
59044;59;0;5000;28;38;5;5
93722;46;0;4000;0;15;1;15
71047;60;0;2000;21;147;10;10
90803;69;1;1000;0;75;9;3
60304;49;0;4000;6;135;8;10
63376;28;1;2000;7;95;14;3
80501;86;0;1000;30;151;16;3
94519;70;1;1000;0;44;4;10
32940;73;0;5000;1;55;3;10
53215;78;1;4000;11;62;15;2
97031;58;1;7000;18;175;5;25
28086;62;0;4000;9;124;10;5
85202;58;0;5000;19;15;1;15
35811;82;0;5000;13;101;7;5
37766;84;1;3000;27;20;1;20
97201;79;1;3000;18;53;6;5
87031;65;0;4000;26;120;12;10
60609;58;0;5000;6;25;2;10
48180;75;0;5000;5;20;1;20
78217;55;1;5000;8;110;7;10
80020;36;0;4000;30;62;4;10
95815;69;1;2000;0;100;10;3
62234;72;1;4000;6;71;13;3
48174;54;1;4000;5;25;1;25
92083;46;1;5000;0;34;2;15
70380;34;1;5000;21;60;5;5
40245;42;0;4000;17;100;5;20
77024;40;1;6000;8;82;6;5
78013;69;1;2000;8;104;8;5
31501;55;1;3000;14;92;10;6
98370;45;0;3000;10;130;12;5
95616;63;0;5000;0;15;1;15
48381;70;0;1000;5;20;1;20
60456;72;1;1000;6;40;8;3
85222;42;0;5000;19;28;3;3
94402;66;1;3000;0;142;19;0
70122;70;1;1000;21;64;7;5
29322;46;1;5000;15;107;7;10
80134;58;0;5000;30;153;23;5
33415;40;1;2000;1;40;4;10
68978;70;0;4000;33;15;1;15
83858;91;0;2000;34;57;6;5
33981;46;1;5000;1;173;15;5
33040;34;0;4000;1;23;1;23
33312;36;1;7000;1;35;4;5
32827;47;1;7000;1;18;1;18
29803;85;1;4000;15;323;16;5
75615;72;0;2000;8;86;7;10
65786;57;1;1000;7;154;14;5
37215;69;1;5000;27;484;24;5
33157;39;0;6000;1;159;19;5
80223;80;1;2000;30;131;26;2
53225;84;1;2000;11;68;22;2
98662;39;1;5000;10;75;4;10
48726;89;0;6000;5;80;29;1
77048;29;0;4000;8;119;8;10
63025;36;0;7000;7;58;10;3
33991;54;0;4000;1;25;1;25
95525;81;1;7000;0;134;21;3
29075;50;1;7000;15;240;23;3
29915;72;1;3000;15;100;7;10
75050;50;1;4000;8;313;31;5
55112;33;1;6000;3;87;13;3
60652;62;0;3000;6;59;5;5
34119;64;0;6000;1;30;3;5
94901;73;0;6000;0;160;7;10
77331;32;1;2000;8;32;5;3
36109;74;1;1000;13;121;9;3
92262;51;1;4000;0;74;12;3
61821;52;1;6000;6;71;4;15
30066;34;1;5000;14;50;3;5
33023;35;0;4000;1;92;5;3
48214;78;1;5000;5;120;12;8
53714;76;1;2000;11;82;17;2
73162;70;0;5000;22;204;16;5
85635;81;0;4000;19;71;5;10
40831;92;1;7000;17;89;9;5
33021;36;1;6000;1;37;5;5
46112;48;0;4000;2;45;2;20
56570;55;0;5000;3;67;8;2
92553;36;0;2000;0;77;7;5
42060;35;0;2000;17;49;6;3
37069;40;1;6000;27;105;11;5
47933;53;1;7000;2;20;1;20
72205;86;1;1000;25;44;5;6
48103;70;0;2000;5;116;10;5
59725;85;1;2000;28;70;9;3
62948;62;0;5000;6;150;23;2
85224;54;0;6000;19;15;1;15
68061;53;0;3000;33;52;9;3
56431;80;1;2000;3;54;11;3
97070;75;0;5000;18;64;14;3
46835;46;1;5000;2;35;4;5
93312;56;0;4000;0;30;2;10
60423;48;1;7000;6;97;6;10
28716;84;1;6000;9;129;30;2
32724;67;0;2000;1;170;38;2
84010;76;0;6000;4;116;10;5
60630;72;0;5000;6;92;9;5
47546;53;0;4000;2;25;1;25
58463;54;4;1000;32;84;31;1
92104;26;0;5000;0;15;1;15
89117;82;1;7000;20;2329;26;50
48763;71;0;4000;5;20;1;20
48204;68;1;1000;5;20;1;20
78654;64;1;4000;8;160;11;5
59714;80;0;2000;28;69;23;2
32073;69;1;2000;1;172;14;3
75229;61;1;4000;8;15;1;15
53820;86;0;3000;11;79;6;5
35186;30;1;3000;13;40;2;20
28625;60;0;4000;9;56;4;10
76301;58;0;3000;8;40;2;10
97838;72;1;6000;18;139;9;10
60068;56;1;7000;6;47;6;3
87106;76;1;1000;26;97;11;5
34957;78;1;1000;1;105;10;3
60615;53;1;2000;6;30;2;10
95070;55;1;6000;0;129;12;5
85706;70;0;4000;19;116;8;10
30305;88;1;5000;14;27;2;10
31907;66;0;5000;14;171;28;4
80239;47;0;5000;30;25;1;25
54610;42;0;2000;11;78;8;5
32266;46;1;6000;1;65;3;20
60164;76;0;5000;6;190;17;5
96822;72;0;4000;31;26;2;10
28412;82;0;6000;9;120;11;3
34205;85;1;2000;1;173;20;3
41048;86;1;3000;17;45;5;5
47803;84;0;6000;2;62;11;3
70726;69;1;6000;21;265;41;5
55445;29;1;5000;3;147;7;10
60202;67;1;4000;6;103;6;3
33021;82;0;1000;1;25;1;25
53403;75;0;2000;11;50;5;5
80110;48;0;3000;30;32;2;15
89115;58;0;6000;20;61;4;10
83605;73;0;5000;34;25;1;25
28072;86;1;2000;9;55;7;3
85715;76;0;3000;19;132;21;3
35747;45;1;3000;13;58;5;10
28215;81;0;1000;9;33;10;2
91411;51;4;4000;0;244;22;3
71106;40;0;6000;21;165;22;1
33884;73;0;3000;1;107;17;3
30906;54;1;2000;14;72;4;15
78383;74;0;2000;8;25;2;10
91706;84;1;1000;0;53;6;3
60656;66;1;1000;6;35;2;10
79606;77;0;4000;8;25;1;25
94403;78;1;3000;0;114;14;5
29432;52;0;3000;15;81;15;3
95610;40;1;7000;0;32;4;5
29209;61;1;4000;15;282;29;5
79410;94;1;5000;8;233;13;5
85741;38;0;6000;19;48;5;5
33133;62;1;4000;1;341;36;3
48328;35;1;3000;5;15;1;15
75703;79;1;6000;8;95;14;3
97459;34;0;4000;18;57;5;8
62812;48;0;5000;6;108;10;5
34482;47;0;5000;1;85;9;5
33176;54;0;7000;1;55;11;3
78336;36;0;7000;8;75;8;5
85348;74;0;1000;19;25;2;10
37617;85;1;1000;27;74;6;10
66047;89;1;6000;24;258;20;5
85326;71;1;1000;19;78;15;2
85254;50;0;4000;19;149;17;5
95673;54;1;2000;0;57;7;5
48150;34;0;5000;5;26;2;10
91307;50;1;6000;0;56;5;5
48223;64;1;6000;5;101;6;10
50401;84;1;2000;12;91;13;5
30607;80;1;2000;14;65;4;5
37924;68;1;5000;27;107;5;20
40241;70;1;7000;17;71;10;3
98112;80;0;7000;10;19;4;3
30097;36;3;5000;14;81;6;5
87105;48;1;5000;26;33;5;3
78218;72;1;6000;8;37;5;5
48111;58;1;6000;5;95;9;5
53405;67;1;2000;11;49;8;3
75240;58;0;5000;8;117;19;5
29388;71;1;5000;15;125;4;20
95543;68;0;2000;0;91;9;5
48910;42;1;4000;5;210;25;5
31419;67;1;5000;14;209;24;4
87110;62;1;1000;26;52;5;5
62832;80;0;1000;6;76;12;3
34465;86;0;3000;1;50;2;25
38834;50;1;6000;29;37;3;10
62040;64;1;1000;6;130;9;5
62901;62;1;5000;6;32;3;5
85044;46;1;7000;19;20;1;20
42541;88;1;3000;17;105;14;3
67208;41;1;4000;24;167;11;5
55795;55;0;2000;3;35;3;5
85710;72;1;2000;19;26;3;6
91730;74;1;2000;0;221;7;10
76424;57;1;5000;8;50;5;5
40204;27;1;2000;17;20;1;20
91803;30;0;5000;0;52;6;5
46901;67;1;3000;2;50;4;8
32824;21;1;7000;1;46;3;6
78956;44;1;5000;8;52;5;5
75229;77;1;7000;8;40;3;5
53237;38;0;3000;11;15;1;15
30135;34;1;7000;14;95;5;10
60085;66;0;7000;6;122;9;5
53142;34;0;6000;11;60;6;10
46323;43;1;3000;2;20;1;20
97286;55;0;3000;18;54;6;5
32776;44;1;3000;1;159;11;5
78520;86;3;4000;8;128;20;5
52803;35;0;4000;12;15;1;15
75205;88;1;5000;8;198;18;5
36870;58;1;5000;13;105;14;5
62286;38;0;5000;6;158;11;5
38111;77;1;2000;27;70;5;5
77547;46;1;5000;8;54;7;3
48858;51;1;1000;5;85;9;5
49916;48;0;2000;5;15;1;15
98327;46;1;4000;10;25;1;25
55416;88;1;7000;3;51;7;5
66213;82;1;3000;24;120;22;1
96813;43;0;6000;31;124;15;5
57105;88;1;2000;16;73;11;3
75647;54;1;3000;8;26;2;6
84102;67;0;7000;4;26;2;10
34653;51;0;4000;1;70;7;5
89121;36;1;5000;20;30;2;10
90401;34;0;6000;0;255;16;5
49046;54;0;1000;5;185;37;2
30701;54;0;4000;14;58;5;5
55987;59;1;4000;3;104;12;3
67042;54;1;5000;24;135;7;5
33915;32;1;3000;1;303;21;6
28146;46;4;7000;9;122;14;5
75149;32;0;5000;8;115;9;6
80915;72;1;4000;30;118;14;5
60598;40;1;5000;6;126;11;5
84109;83;1;2000;4;65;3;20
33178;51;0;5000;1;82;6;3
33441;30;1;3000;1;48;8;3
87109;91;0;1000;26;152;11;5
70037;41;0;3000;21;137;16;5
55407;62;1;6000;3;76;7;5
32311;48;0;2000;1;144;16;5
67550;81;0;3000;24;62;10;3
48823;70;0;7000;5;20;1;20
81635;74;0;4000;30;105;11;5
77534;42;1;4000;8;205;14;5
59917;65;0;5000;28;95;9;3
46410;74;1;5000;2;125;15;5
78703;82;1;6000;8;51;4;5
31520;84;1;4000;14;171;12;5
83605;80;1;2000;34;48;5;5
37212;60;1;2000;27;40;4;5
93311;57;0;4000;0;164;17;5
80401;75;1;1000;30;128;6;5
77536;72;0;4000;8;91;14;5
92655;80;0;5000;0;211;17;3
32907;72;4;4000;1;157;13;10
93292;56;0;4000;0;79;6;5
46241;54;0;4000;2;20;1;20
34698;69;0;6000;1;15;1;15
53545;72;0;4000;11;122;15;2
28613;42;0;5000;9;127;15;1
78577;42;0;3000;8;38;5;4
60154;63;1;7000;6;169;13;3
30258;70;0;1000;14;77;8;5
90045;70;1;4000;0;106;8;6
30022;39;1;7000;14;103;10;5
27608;49;1;2000;9;146;13;3
36360;61;0;4000;13;120;8;15
46550;65;0;2000;2;52;4;10
33317;57;1;7000;1;71;10;3
30032;52;1;2000;14;33;3;3
49505;36;1;2000;5;107;8;5
60510;62;0;5000;6;15;1;15
99203;85;0;2000;10;447;18;10
97058;80;1;2000;18;73;5;10
90065;81;1;5000;0;70;7;5
85224;70;0;4000;19;20;1;20
63011;54;0;7000;7;130;7;10
92284;80;1;1000;0;98;21;2
67213;72;1;1000;24;35;17;1
37303;75;1;7000;27;123;12;5
92509;30;1;6000;0;91;7;5
30058;42;1;2000;14;30;3;5
47130;51;1;1000;2;25;1;25
48888;48;1;4000;5;15;1;15
93923;38;0;6000;0;46;3;10
34668;93;1;2000;1;171;18;0
74738;63;1;2000;22;59;6;5
76016;31;1;5000;8;93;5;15
61376;73;1;4000;6;23;1;23
97124;77;1;5000;18;64;5;10
33325;44;1;4000;1;70;7;5
66208;76;1;2000;24;66;10;3
60164;86;1;4000;6;199;6;25
48187;60;1;2000;5;30;5;3
33687;73;0;1000;1;182;16;5
55119;54;1;5000;3;25;1;25
49415;82;0;3000;5;172;10;3
76053;68;0;5000;8;109;8;5
85023;52;0;6000;19;121;11;3
48045;45;0;5000;5;100;5;10
37923;58;1;1000;27;64;5;10
62080;84;0;3000;6;88;27;1
75087;70;1;6000;8;224;31;5
48307;39;0;6000;5;61;7;5
33525;67;1;4000;1;57;7;5
72802;70;1;7000;25;34;5;3
34232;60;1;5000;1;55;5;5
90732;72;1;4000;0;94;23;1
34205;66;0;1000;1;40;2;20
93003;72;1;1000;0;92;9;3
33160;54;0;5000;1;65;3;10
48601;46;0;5000;5;46;5;5
79529;61;3;6000;8;114;9;5
54494;45;1;5000;11;109;9;5
70301;71;0;2000;21;51;5;5
48381;62;1;5000;5;60;6;3
41265;86;0;3000;17;15;1;15
66208;83;0;6000;24;138;14;3
64052;57;0;2000;7;60;13;1
85253;40;1;7000;19;15;1;15
63021;52;0;6000;7;114;8;10
30126;58;1;4000;14;71;4;15
91364;67;1;7000;0;20;1;20
34293;67;0;3000;1;161;17;5
92320;86;1;3000;0;78;12;4
90713;72;0;4000;0;32;5;3
55804;80;1;5000;3;244;22;5
85742;80;0;5000;19;42;4;5
93308;77;0;2000;0;54;7;3
62842;41;0;4000;6;81;11;5
94086;52;0;6000;0;145;12;6
27055;37;1;3000;9;169;12;0
97444;82;1;5000;18;82;5;10
63110;72;0;1000;7;475;17;10
92683;37;1;6000;0;42;3;6
48642;49;1;6000;5;83;7;5
75480;70;0;5000;8;20;1;20
34949;69;0;6000;1;102;7;10
53940;63;1;3000;11;167;26;2
85226;51;1;7000;19;55;5;5
62258;49;0;6000;6;181;13;10
47401;39;3;6000;2;63;6;3
78734;55;1;7000;8;49;5;5
95672;42;1;7000;0;134;19;5
97301;34;1;4000;18;30;2;10
36067;54;1;6000;13;25;2;10
33160;71;1;6000;1;82;20;3
92675;82;0;6000;0;600;7;25
52772;40;0;6000;12;144;7;10
60634;32;0;5000;6;169;19;5
64093;56;1;1000;7;36;4;5
76909;78;1;1000;8;67;7;5
35811;65;1;2000;13;62;8;3
98367;48;0;5000;10;85;6;5
48342;60;1;1000;5;70;3;20
76136;38;1;7000;8;25;1;25
33823;61;0;6000;1;15;1;15
48125;69;1;2000;5;294;44;3
49442;68;1;2000;5;150;11;5
63601;37;0;2000;7;66;9;3
80513;51;0;7000;30;25;1;25
60148;36;1;4000;6;68;6;3
70503;59;1;6000;21;67;8;3
47429;70;1;3000;2;149;30;2
53222;35;0;3000;11;46;3;10
92083;80;0;5000;0;149;8;5
80234;87;1;1000;30;137;35;2
38117;42;0;5000;27;35;3;5
94589;35;1;6000;0;78;7;5
61933;79;1;4000;6;104;18;2
72143;70;1;3000;25;15;1;15
79057;90;1;1000;8;106;17;3
80120;50;1;5000;30;20;1;20
33024;79;1;5000;1;92;17;0
92114;56;0;2000;0;169;11;5
62896;87;1;1000;6;95;12;3
97015;82;1;2000;18;228;14;7
30288;78;1;7000;14;122;11;5
61866;75;0;5000;6;66;14;2
29403;57;1;5000;15;82;10;5
49740;72;1;2000;5;292;42;3
63033;66;1;5000;7;136;11;5
56514;81;0;2000;3;120;14;5
58366;80;0;2000;32;95;15;0
92027;80;0;7000;0;92;7;10
33157;82;1;5000;1;135;8;10
58045;40;1;3000;32;25;2;10
94590;46;1;4000;0;141;10;10
98665;28;1;2000;10;55;6;5
33919;78;1;5000;1;47;4;7
95660;45;0;4000;0;80;10;5
39339;61;0;5000;29;23;1;23
46703;46;1;7000;2;20;1;20
33331;58;0;4000;1;20;1;20
37086;49;1;5000;27;43;5;5
78221;59;0;2000;8;51;4;5
54806;51;0;6000;11;139;9;3
63049;71;0;2000;7;63;9;3
34293;75;0;3000;1;346;23;5
35054;40;0;4000;13;99;8;5
97218;82;1;4000;18;137;15;5
76148;32;1;5000;8;40;2;20
95826;59;0;6000;0;173;6;10
80915;70;0;4000;30;15;1;0
97501;66;1;1000;18;29;7;3
78521;42;0;1000;8;74;11;3
32907;71;1;3000;1;231;15;5
32771;29;1;1000;1;45;6;3
37664;83;1;1000;27;217;27;5
30043;48;1;3000;14;98;15;3
48021;50;1;5000;5;20;1;20
60201;84;0;6000;6;147;8;5
55104;90;0;1000;3;45;5;5
85208;76;1;5000;19;189;29;3
49855;80;1;1000;5;222;24;5
91343;67;1;7000;0;135;16;4
85248;76;0;5000;19;224;28;3
72903;63;1;5000;25;232;13;5
27937;64;1;3000;9;67;13;2
30542;53;1;3000;14;109;14;5
90034;49;0;5000;0;149;14;5
84041;47;0;5000;4;280;15;5
89446;62;0;6000;20;20;2;5
70122;58;0;2000;21;35;4;5
77301;82;1;2000;8;87;15;2
28405;88;1;2000;9;15;1;15
61081;84;1;2000;6;41;3;5
97004;85;0;2000;18;374;27;5
75116;60;1;4000;8;311;13;10
80219;20;0;5000;30;15;1;15
63366;49;0;4000;7;136;10;5
77055;47;0;6000;8;20;1;20
27549;58;0;1000;9;25;1;25
29728;83;0;1000;15;132;17;5
32516;69;1;5000;1;89;5;15
66207;63;0;5000;24;72;8;5
91941;67;0;1000;0;121;14;0
98407;41;1;6000;10;59;6;5
60191;24;1;4000;6;39;3;10
43615;36;1;6000;40;25;1;25
34758;52;1;4000;1;82;4;15
33417;84;0;2000;1;1483;14;50
86301;81;0;3000;19;160;10;5
92679;38;1;6000;0;20;1;20
95503;49;1;6000;0;125;7;5
94061;69;0;7000;0;27;4;5
70062;62;0;4000;21;116;16;3
46319;39;0;5000;2;31;3;5
28093;62;0;5000;9;133;15;3
48028;68;0;5000;5;45;5;5
99003;48;1;5000;10;117;12;5
33584;78;0;6000;1;107;6;3
68467;56;0;4000;33;40;2;20
30101;36;1;4000;14;215;19;5
33603;72;1;1000;1;58;11;3
52746;73;0;1000;12;73;7;3
27820;48;0;2000;9;20;2;5
77447;72;1;1000;8;49;10;3
27893;54;1;4000;9;102;7;5
35215;41;1;3000;13;30;4;5
48310;30;1;7000;5;44;5;5
48146;59;1;4000;5;149;12;7
94544;80;0;1000;0;87;10;5
60517;47;1;5000;6;35;3;5
30153;75;0;2000;14;74;5;5
32112;83;3;2000;1;115;13;2
33166;82;0;1000;1;79;7;5
32405;48;1;1000;1;109;15;5
49068;94;0;1000;5;86;25;2
91016;38;0;5000;0;63;6;7
60067;50;0;7000;6;93;7;5
90620;69;0;5000;0;25;3;5
56081;84;0;2000;3;168;16;5
32068;66;0;3000;1;51;4;10
48144;50;0;6000;5;113;13;3
33157;59;0;2000;1;96;8;10
61348;90;1;1000;6;117;11;5
86304;34;1;7000;19;50;6;5
91791;44;0;3000;0;146;15;5
60148;64;0;6000;6;20;2;5
96741;56;0;7000;31;100;4;10
50401;54;1;5000;12;51;6;5
91321;83;1;2000;0;64;5;5
99336;85;0;6000;10;291;16;5
72776;56;0;4000;25;71;5;10
82414;45;1;5000;35;95;11;3
33146;77;0;7000;1;29;3;5
94122;49;0;2000;0;298;13;5
91720;58;0;4000;0;144;14;5
85718;82;0;7000;19;102;20;2
68803;77;0;1000;33;15;1;15
75801;44;1;4000;8;59;5;5
75862;74;1;5000;8;84;7;5
67428;46;0;2000;24;87;5;10
33186;28;0;4000;1;45;5;5
85726;74;1;5000;19;183;13;3
95501;96;1;1000;0;83;15;1
98362;62;1;2000;10;163;15;5
95376;71;1;2000;0;175;27;3
89119;61;0;4000;20;103;7;10
49684;52;0;6000;5;118;14;3
53033;44;1;5000;11;285;18;5
75002;46;0;5000;8;430;43;5
48135;50;1;1000;5;60;3;15
33140;38;0;7000;1;107;8;10
84102;85;1;3000;4;125;9;5
77662;72;1;1000;8;30;2;10
54481;71;0;2000;11;64;20;3
77510;65;1;4000;8;93;6;3
54923;42;1;2000;11;100;22;2
55107;88;1;2000;3;93;21;2
92054;56;0;7000;0;15;1;15
79424;43;1;7000;8;39;6;3
55750;49;1;4000;3;101;7;10
63071;64;1;3000;7;68;7;5
84025;68;1;5000;4;140;6;10
91107;78;1;6000;0;121;8;5
33469;70;0;5000;1;75;3;25
48103;38;1;6000;5;113;5;3
33009;85;1;1000;1;67;19;2
32628;72;1;2000;1;55;5;10
60446;46;0;6000;6;91;8;5
64735;89;0;6000;7;145;17;5
91343;76;0;4000;0;55;3;10
33569;69;1;2000;1;87;8;5
95136;54;1;5000;0;102;11;3
30033;66;1;5000;14;156;22;5
63701;73;0;6000;7;45;3;5
92675;54;1;7000;0;129;24;2
33410;82;1;7000;1;1184;44;5
94521;48;1;7000;0;442;15;10
77338;40;1;6000;8;32;3;5
76132;40;1;6000;8;152;9;10
33462;52;0;4000;1;84;4;10
98126;30;0;2000;10;32;2;15
33549;42;1;5000;1;45;2;20
53718;58;1;4000;11;57;7;3
87112;74;1;5000;26;55;7;5
39180;56;1;5000;29;87;8;5
33313;66;0;5000;1;30;2;10
13224;51;1;6000;48;57;6;5
37716;51;0;5000;27;60;13;3
28314;35;3;4000;9;61;8;3
98011;38;0;5000;10;82;9;5
80654;87;1;1000;30;25;1;25
47246;80;0;3000;2;46;8;5
92057;72;1;2000;0;15;1;15
60120;70;0;4000;6;90;7;10
75067;37;0;4000;8;21;2;6
27530;58;1;2000;9;176;7;10
81626;67;0;4000;30;94;12;3
92117;75;0;5000;0;15;1;15
84095;44;1;2000;4;85;16;2
98662;66;0;6000;10;20;1;20
63143;50;0;5000;7;87;3;25
60172;38;1;7000;6;176;17;3
94526;78;1;6000;0;227;16;8
33414;28;0;4000;1;40;5;5
49002;42;0;3000;5;221;8;25
73071;42;0;4000;22;25;1;25
85017;84;1;3000;19;142;17;5
98059;76;1;6000;10;88;21;3
29676;61;0;7000;15;47;5;5
30677;74;1;5000;14;101;7;10
28326;48;1;7000;9;45;2;20
32578;43;1;7000;1;43;5;5
60617;60;1;3000;6;218;17;5
98257;77;0;2000;10;133;14;5
81147;86;1;4000;30;137;10;5
97206;69;1;5000;18;60;6;5
32448;64;0;7000;1;50;5;5
98004;51;0;7000;10;119;17;3
92545;83;1;1000;0;29;4;5
95940;56;1;5000;0;35;4;5
46256;56;0;7000;2;23;2;3
41101;68;1;4000;17;89;8;5
27104;41;1;3000;9;47;13;2
63124;66;1;7000;7;50;1;50
33883;50;0;5000;1;15;1;15
48135;78;1;1000;5;180;14;10
19055;58;0;4000;44;20;1;20
40214;32;1;5000;17;134;11;5
37066;58;1;5000;27;66;17;2
38829;73;1;3000;29;70;6;10
94598;42;0;6000;0;130;5;20
98332;76;0;5000;10;148;11;5
48831;63;1;5000;5;233;19;3
28449;68;0;7000;9;145;14;5
59912;72;1;3000;28;290;15;10
99357;58;1;5000;10;78;6;5
90275;46;1;7000;0;120;8;5
33936;75;1;3000;1;84;8;3
33173;60;0;6000;1;65;8;5
63548;86;1;2000;7;91;43;1
90232;64;1;4000;0;40;3;5
60641;78;1;1000;6;211;23;2
32086;82;0;2000;1;77;8;5
64073;36;1;5000;7;101;19;3
37310;60;1;3000;27;44;6;3
93033;73;1;5000;0;75;14;2
54669;74;0;1000;11;141;9;5
65240;68;0;1000;7;25;1;25
49002;84;0;2000;5;99;11;1
37048;58;1;2000;27;23;1;23
90018;27;1;4000;0;28;2;13
94520;73;0;5000;0;64;4;10
59104;48;1;1000;28;20;1;20
